userId,MovieID,tag
1024,4447,okay once
1024,4621,different
1024,4621,well done
1024,5064,Excellent
1024,5152,realistic
1024,5152,well acted
1024,5152,well done
1024,5308,excellent comedy
1024,5377,mediocre
1024,5528,not that good
1024,6373,excellent
1024,6378,Excellent
1024,6385,good
1024,6787,excellent drama
1024,8361,good
1024,45722,excellent
1024,46578,pointless
1024,46578,poor plot
1035,6934,Jesus
1035,6934,Matrix
1035,6934,trilogy
1035,32587,Jessica Alba
1035,32587,Quentin Tarantino
1036,2366,adventure
1036,2640,comic book
1042,2701,action
1042,8622,documentary
1047,3424,race issues
1049,14,biopic
1049,475,polotical ira prison
1049,838,period drama
1049,1231,race
1049,1267,brainwashing
1049,1339,horror novel
1049,1343,psycho murderer
1049,1953,cops
1049,3911,comedy dogs dog dogshow canine
1049,6934,sequel
1049,7147,imagination
1049,32587,cartoon
1056,14,biography
1056,198,futuristic
1056,277,holiday
1056,372,gen-x
1056,468,chick flick
1056,914,classic
1056,1042,tom hanks
1056,1088,chick flick
1056,1120,pornography
1056,1179,caper
1056,1188,competition
1056,1231,space
1056,1747,POLITICAL
1056,1994,clowns
1056,2701,cartman
1056,2915,dancing
1056,3752,absurd
1056,3755,weather
1056,3911,improvised
1056,4246,chick flick
1056,5377,chick flick
1056,5679,horror
1056,6934,trilogy
1056,7147,weird
1056,32587,stylized
1081,866,lesbian
1081,866,mafia
1081,866,organized crime
1081,866,thelma & louise
1081,4262,immigration
1081,4262,mafia
1081,4262,organized crime
1081,4262,the american dream
1107,26,Shakespeare
1107,413,cult film
1107,546,based on a video game
1107,915,audrey hepburn
1107,915,B&W
1107,918,Judy Garland
1107,918,Musical
1107,924,classic
1107,924,cult film
1107,948,Drama
1107,948,realistic
1107,1025,Animation
1107,1203,classic
1107,1224,drama
1107,1224,Shakespeare
1107,1238,realistic
1107,1350,Suspense
1107,1367,Cute!
1107,1367,remake
1107,1919,based on a book
1107,1937,Bing Crosby
1107,1971,Sequel fever
1107,1996,sequel fever
1107,2090,Animation
1107,2122,cult film
1107,2135,Musical
1107,2137,animation
1107,2143,cult film
1107,2311,sequel fever
1107,2384,sleeper
1107,2530,Cult film
1107,2662,Classic
1107,2736,Neil Simon
1107,2919,Sleeper
1107,2919,Thriller
1107,2953,Cute!
1107,2953,sequel fever
1107,3063,Cult film
1107,3068,Drama
1107,3068,realistic
1107,3070,cult film
1107,3141,Sequel Fever
1107,3248,sequel fever
1107,3251,drama
1107,3251,realistic
1107,3251,religion
1107,3441,Action
1107,3441,Fiction
1107,3441,War
1107,3478,Based on a true story
1107,3548,Classic
1107,3688,cult film
1107,3690,Sequel fever
1107,3725,Animation
1107,3807,Claymation
1107,3916,based on a true story
1107,3916,drama
1107,3967,drama
1107,3967,realistic
1107,4006,Animation
1107,4080,classic
1107,4095,based on a true story
1107,4095,Drama
1107,4103,Drama
1107,4103,Sleeper
1107,4103,War
1107,4174,classic
1107,4188,Musical
1107,4270,sequel fever
1107,4292,Classic
1107,4343,Comedy
1107,4357,Classic
1107,4367,based on a video game
1107,4396,Remake
1107,4621,Sleeper
1107,4826,Classic
1107,4826,War
1107,4857,Musical
1107,5139,Classic
1107,5146,Anime
1107,5246,sequel fever
1107,5265,Black Comedy
1107,5410,Cult film
1107,5415,Sandra Bullock
1107,5462,Sequel fever
1107,5540,Claymation
1107,6122,Stand up Comedy
1107,6316,Musical
1107,6638,Cult film
1107,6658,cult film
1107,6785,Musical
1107,6787,Based on a true story
1107,7023,Ang Lee
1107,7023,realistic
1107,7091,Marx Brothers
1107,7104,cult film
1107,7132,Classic
1107,7132,Marx Brothers
1107,7228,animation
1107,7228,Cult film
1107,7369,sequel fever
1107,7381,Sequel fever
1107,7706,Marx Brothers
1107,7841,based on a book
1107,8132,Roman Empire
1107,8596,Classic
1107,8596,Sequels
1107,8880,Classic
1107,8965,Based on a book
1107,8965,computer animation
1107,27728,Anime
1107,42002,Remake
1107,45722,Comedy
1107,45722,Sequel
1107,46965,Cult film
1107,51662,Graphic Novel
1117,50,twist ending
1117,508,AIDs
1117,508,gay
1117,930,Alfred Hitchcock
1117,1225,music
1117,1225,true story
1117,4979,family
1117,38886,family
1117,44761,film noir
1117,46578,family drama
1117,46578,road trip
1118,4011,Brad Pitt
1118,4011,gypsy accent
1118,4963,heist
1118,56788,Good dialogue
1118,57669,irish accent
1122,837,clever
1122,1344,one of the best movies ever
1122,2917,one of the best movies ever
1122,3466,classic
1122,3466,Robert Downey Jr
1122,3466,spirits
1122,5225,unusual
1137,50160,Ewan McGregor
1160,59900,Adam Sandler
1164,2858,reflective
1164,8014,buddhist
1164,8014,scenic
1164,46578,beauty pageant
1164,46578,dysfunctional family
1164,46578,existential
1164,46578,philisophical
1164,46578,quirky
1170,2001,action
1170,2001,Mel Gibson
1170,48385,Male nudity
1174,648,i dont like Tom Cruise
1174,1101,i don't like tom cruise
1174,44399,Robert Downey Jr
1174,44399,Tim Allen
1188,2116,creative
1188,2953,adventure
1188,4447,stupid but funny
1198,3717,Nice car
1210,6934,Sci-Fi
1210,32587,Sci-Fi
1224,349,Tom Clancy
1224,762,Carl Hiaasen
1224,1101,U.S.S. Enterprise (CVN-65)
1224,1374,sequel better than original
1224,1376,U.S.S. Ranger (CV 61)
1224,1385,U.S.S. Missouri
1224,1610,Tom Clancy
1224,1610,U.S.S. Blueback
1224,1610,U.S.S. Enterprise (CVN-65)
1224,1610,U.S.S. Reuben James
1224,2561,Andrew Klavan
1224,2948,sequel better than original
1224,3256,Tom Clancy
1224,4814,Andrew Klavan
1224,4958,U.S.S. Carl Vinscon (CVN-70)
1224,5033,John le Carre
1224,5400,Tom Clancy
1224,5418,Robert Ludlum
1224,8337,U.S.S. Kearsarge (CV-33)
1224,8665,Robert Ludlum
1224,8689,Andrew Klavan
1224,8772,John le Carre
1224,34334,U.S.S. Abraham Lincoln (CVN 72)
1224,36517,John le Carre
1224,44949,Carl Hiaasen
1224,54286,Robert Ludlum
1225,1132,book
1225,1132,Dramatic
1225,1209,Modern western classics
1225,1277,Drama
1225,1277,Theater
1225,1298,Musical
1225,1729,wacky crime
1225,2662,Old sci-fi
1225,2947,spying
1225,6870,Drama
1225,45722,Adventure
1241,493,real
1241,837,great translation
1241,1245,great Coen bros
1241,2485,high school flic
1241,2662,almost real
1246,59315,Iron Man
1246,59784,Kung Fu
1246,59784,panda
1267,2872,king arthur
1272,1779,frightening
1272,2013,too many times seen
1272,2232,disgusting
1272,2616,unexpected classic
1272,49272,estereotyped
1278,46850,gay propaganda
1278,51662,fascistic
1282,14,Historical opinion
1282,261,slick novel
1282,362,Bad Remake
1282,372,Slick adventure
1282,914,Grand Musical
1282,1120,Historical grit
1282,1179,Crime
1282,1179,mobster
1282,1188,Dance comedy
1282,1242,historical lackluster
1282,1267,Sinatra
1282,1302,historical fantasy
1282,1377,Rehash Sequel
1282,1729,offbeat subculture detective action
1282,1747,political repression
1282,1953,Action
1282,1953,Hackman
1282,1953,Mob
1282,1994,Ghosts
1282,2336,historical epic
1282,2424,sequel boredom
1282,2701,slick adventure TV remake
1282,2947,Bond James Bond
1282,3081,Slick tale
1282,3101,Slick pychodrama
1282,3785,Comedy
1282,3785,Horrors
1282,3911,Second City comedy
1282,6934,Sequel Bomb
1282,7147,Fantasy world
1295,237,Paris
1295,7147,Ewan McGregor
1298,1586,Nudity (Rear)
1338,318,classic
1338,1214,classic
1338,2872,historical
1338,3578,crowe's best
1355,14,Anthony Hopkins
1355,14,Drama
1355,277,christmas
1355,372,generation X
1355,372,Romance
1355,914,Musical
1355,1120,Drama
1355,1120,Woody Harrelson
1355,1179,Angelica Huston
1355,1179,Drama
1355,1179,John Cusack
1355,1231,astronauts
1355,1231,Drama
1355,1339,coppola
1355,1953,car chase
1355,1953,Cops
1355,1953,Crime
1355,1953,Drama
1355,1953,Gene Hackman
1355,1994,Horror
1355,1994,Spielberg
1355,1994,Thriller
1355,2080,Animation
1355,2080,Children
1355,2080,Disney
1355,3785,Comedy
1355,3785,spoof
1355,6934,Sci-Fi
1355,6934,Sequel
1355,32587,Action
1355,32587,Crime
1355,32587,Film-Noir
1355,32587,Robert Rodriguez
1356,595,Disney
1356,653,dragon
1356,1485,funny
1356,46322,Martial Arts
1362,546,jfd
1362,954,disturbing
1362,1125,fnxc
1362,1245,sdb
1362,2125,xvgb
1362,2423,xgdh
1362,2485,hngj
1362,3100,dfg
1362,3263,fgj
1362,3450,sdg
1379,41566,didn't translate well to a movie
1392,7147,Tim Burton
1392,8950,creepy
1392,8950,guilt
1392,8950,memory
1392,8950,psychology
1393,48711,CHRISTIAN
1436,247,coming of age
1436,838,cottage
1436,1179,new  nior
1436,1231,awesome
1436,1953,action classic
1436,1994,80s
1436,2391,noir
1436,2478,comedy
1436,3362,awesome
1436,3967,coming of age
1436,4310,blockbuster
1436,4447,comedy
1436,4848,surrealism
1436,6378,action
1436,8622,documentary
1436,32587,comic book
1443,1246,poetry
1447,546,Everybody do the dinosaur
1447,671,funniest movie ever
1447,1590,dark
1447,1717,crap
1447,1779,terrible
1447,2478,ole
1447,2953,oh dear
1447,3105,kill me
1447,3617,ok
1447,3752,jim carey
1447,4310,shit
1447,4848,weird
1447,8622,Michael Moore
1447,8798,Tom Cruise
1457,276,turd
1457,1911,turd
1457,3826,turd
1457,3967,turd
1457,8622,turd
1496,293,assassin
1496,293,Jean Reno
1496,54286,assassin
1496,54286,assassin-in-training (scene)
1496,54286,espionage
1496,54286,Robert Ludlum
1504,468,gentle
1504,468,slow-paced
1504,3248,lighthearted
1504,3248,musical
1504,3786,satire
1504,5377,mainstream
1504,5377,predictable movie
1504,30816,disturbing
1510,26,Shakespeare
1510,1059,shakespeare
1510,1411,Shakespeare
1510,2848,shakespeare
1510,3409,gore
1510,3598,Shakespeare
1510,3723,Shakespeare
1510,4745,based on a book
1510,4745,Shakespeare
1510,6058,gore
1510,43679,awesome ending
1510,43679,gore
1539,94,beautiful
1539,1245,funny
1539,2125,funny
1539,2137,fun
1539,2423,fun
1539,3608,funny as hell
1547,49272,product placement
1553,1438,family drama
1553,2872,legend
1553,2953,funny
1553,6373,funny
1553,6870,thriller
1565,296,Quentin Tarantino
1575,14,based on a true story
1575,3785,Parody
1575,5377,mother-son relationship
1575,5679,remake
1575,5679,VHS
1600,55908,philosophical
1600,59594,black comedy
1600,59594,funny
1613,277,loved the original
1613,1907,fabulous
1613,4447,really funny
1622,54190,Beatles
1622,57669,foul language
1632,342,Dani2006
1632,2357,Brazil
1632,2959,dani2007
1632,4878,Dani2006
1632,6016,Brazil
1632,7297,Dani2006
1632,7382,dani2008
1632,7773,Dani2006
1632,8376,Dani2006
1632,33896,Dani2006
1632,34072,Dani2006
1632,34542,Dani2006
1632,36527,Dani2006
1632,38061,Dani2006
1632,38886,Dani2006
1632,39183,Dani2006
1632,40278,dani2005
1632,40583,Dani2006
1632,41716,Dani2006
1632,42718,Dani2006
1632,43460,Dani2006
1632,44191,Dani2006
1632,44195,Dani2006
1632,44199,Dani2006
1632,44709,Dani2006
1632,45186,Dani2006
1632,45447,dani2007
1632,45499,Dani2006
1632,46530,Dani2006
1632,46578,Dani2006
1632,46948,Dani2006
1632,46976,dani2007
1632,47629,dani2007
1632,48082,dani2007
1632,48774,dani2007
1632,49272,dani2007
1632,49312,dani2007
1632,49347,dani2007
1632,51084,dani2007
1632,51662,dani2007
1632,52885,dani2007
1632,53000,dani2007
1632,53322,dani2007
1632,53894,dani2007
1632,55276,dani_2008
1632,55820,dani2007
1652,1590,sci-fi. dark
1652,3105,Drama
1663,419,tv show
1663,546,bad
1663,546,corny
1663,546,video game
1663,1091,90s
1663,2125,chick flick
1663,2126,Nicolas Cage
1663,2137,pigs
1663,2137,spider
1663,2384,talking animals
1663,3263,90s
1663,4015,ashton kutcher
1663,4015,comedy
1663,4015,crazy guy from american pie
1663,4343,Kate Beckinsale
1663,4343,vampires
1663,4343,werewolves
1663,5064,adventure
1663,5064,book adapation
1663,5064,romantic comedy
1663,5528,creepy
1663,5528,dark
1663,5528,robin williams
1663,5528,scary
1663,35836,funny
1663,35836,romantic comedy
1663,35836,Steve Carell
1670,1025,animation
1670,2046,sci-fi
1670,2384,animals
1682,1603,Guillermo del Toro
1682,1965,punk
1682,2162,children's story
1682,2348,punk
1682,3833,mst3k
1682,6142,mst3k
1682,6395,Romero
1682,7373,Guillermo del Toro
1682,8122,mst3k
1698,838,literature
1698,1188,australian
1698,1907,walt disney
1698,3826,kevin bacon
1698,3967,ballet
1698,3967,british
1698,4270,archeology
1698,4270,brendan fa
1698,4310,jerry bruckheimer
1698,4447,law
1698,4447,pink
1698,4447,reese witherspoon
1698,5377,british
1698,5377,literature
1698,5679,japanese
1698,6378,mini cooper
1698,6934,keanu reeves
1713,5620,idioms
1713,5620,romantic comedy
1713,5620,Southern
1713,5620,writing
1713,6885,cinematography
1713,6885,feminist
1713,6885,symbolism
1724,2967,domestic melodrama
1724,31804,girlie movie
1724,51709,Korean horror
1728,8371,Vin Diesel
1751,1,Pixar
1751,11,girlie movie
1751,17,Ang Lee
1751,18,Tarantino
1751,29,Jeunet
1751,32,Gilliam
1751,39,teen
1751,52,Woody Allen
1751,74,girlie movie
1751,104,Adam Sandler
1751,215,girlie movie
1751,235,Tim Burton
1751,260,Lucas
1751,296,Tarantino
1751,342,Australian
1751,346,Beatles
1751,348,Woody Allen
1751,364,Disney
1751,468,British
1751,471,coen bros
1751,480,Speilberg
1751,508,Demme
1751,509,girlie movie
1751,524,sports
1751,527,Speilberg
1751,539,girlie movie
1751,587,girlie movie
1751,588,Disney
1751,592,super-hero
1751,593,Demme
1751,595,Disney
1751,597,girlie movie
1751,608,coen bros
1751,750,Kubrick
1751,778,British
1751,903,Hitchcock
1751,904,Hitchcock
1751,908,Hitchcock
1751,919,classic
1751,924,Kubrick
1751,928,Hitchcock
1751,930,Hitchcock
1751,931,Hitchcock
1751,953,classic
1751,965,Hitchcock
1751,1035,classic
1751,1073,classic
1751,1077,Woody Allen
1751,1078,Woody Allen
1751,1080,Gilliam
1751,1097,Speilberg
1751,1101,girlie movie
1751,1131,French
1751,1132,French
1751,1136,Gilliam
1751,1172,Italian
1751,1175,Jeunet
1751,1188,Australian
1751,1196,Lucas
1751,1198,Lucas
1751,1199,Gilliam
1751,1204,classic
1751,1206,Kubrick
1751,1207,classic
1751,1210,Lucas
1751,1211,German
1751,1219,Hitchcock
1751,1224,British
1751,1233,German
1751,1234,classic
1751,1237,Swedish
1751,1245,coen bros
1751,1249,French
1751,1250,classic
1751,1252,classic
1751,1259,Stephen King
1751,1262,classic
1751,1267,classic
1751,1274,Japan
1751,1276,classic
1751,1278,Mel Brooks
1751,1280,Chinese
1751,1282,Disney
1751,1288,Christopher Guest
1751,1291,Lucas
1751,1300,Swedish
1751,1302,sports
1751,1306,German
1751,1307,girlie movie
1751,1345,Stephen King
1751,1387,Speilberg
1751,1393,girlie movie
1751,1394,coen bros
1751,1449,Christopher Guest
1751,1513,teen
1751,1537,Japan
1751,1569,girlie movie
1751,1635,Ang Lee
1751,1639,Kevin Smith
1751,1673,Paul Thomas Anderson
1751,1678,Chinese
1751,1690,Jeunet
1751,1721,girlie movie
1751,1732,coen bros
1751,1777,Adam Sandler
1751,1884,Gilliam
1751,1954,classic
1751,1968,teen
1751,2019,Kurosawa
1751,2028,Speilberg
1751,2065,Woody Allen
1751,2085,Disney
1751,2100,girlie movie
1751,2115,Lucas
1751,2118,Stephen King
1751,2133,teen
1751,2134,teen
1751,2136,Jerry Lewis
1751,2144,teen
1751,2146,teen
1751,2174,Tim Burton
1751,2176,Hitchcock
1751,2178,Hitchcock
1751,2181,Hitchcock
1751,2183,Hitchcock
1751,2184,Hitchcock
1751,2186,Hitchcock
1751,2202,Hitchcock
1751,2203,Hitchcock
1751,2204,Hitchcock
1751,2205,Hitchcock
1751,2245,girlie movie
1751,2247,Demme
1751,2291,Tim Burton
1751,2294,Pixar
1751,2301,Mel Brooks
1751,2324,Italian
1751,2335,Adam Sandler
1751,2355,Pixar
1751,2363,Japan
1751,2365,Japan
1751,2395,Wes Anderson
1751,2409,sports
1751,2410,sports
1751,2411,sports
1751,2572,teen
1751,2628,Lucas
1751,2640,super-hero
1751,2706,teen
1751,2797,girlie movie
1751,2857,Beatles
1751,2863,Beatles
1751,2905,Kurosawa
1751,2915,teen
1751,2918,teen
1751,2942,girlie movie
1751,2946,Beatles
1751,2949,Bond
1751,2952,Paul Thomas Anderson
1751,2968,Gilliam
1751,3000,Miyazaki
1751,3030,Kurosawa
1751,3083,Spanish
1751,3098,sports
1751,3108,Gilliam
1751,3114,Pixar
1751,3160,Paul Thomas Anderson
1751,3210,teen
1751,3252,girlie movie
1751,3255,sports
1751,3359,sports
1751,3360,sports
1751,3363,Lucas
1751,3408,girlie movie
1751,3418,girlie movie
1751,3421,classic
1751,3471,Speilberg
1751,3552,teen
1751,3633,Bond
1751,3635,Bond
1751,3638,Bond
1751,3671,Mel Brooks
1751,3683,coen bros
1751,3688,teen
1751,3793,super-hero
1751,3812,Woody Allen
1751,3911,Christopher Guest
1751,3916,sports
1751,3996,Ang Lee
1751,4014,French
1751,4025,girlie movie
1751,4027,coen bros
1751,4091,Beatles
1751,4103,Speilberg
1751,4144,Chinese
1751,4220,sports
1751,4246,girlie movie
1751,4322,sports
1751,4410,Demme
1751,4440,Chinese
1751,4447,girlie movie
1751,4467,Gilliam
1751,4623,sports
1751,4718,teen
1751,4881,coen bros
1751,4886,Pixar
1751,4902,Spanish
1751,4973,Jeunet
1751,4979,Wes Anderson
1751,4992,girlie movie
1751,5066,girlie movie
1751,5139,sports
1751,5225,Mexican
1751,5267,sports
1751,5291,Kurosawa
1751,5299,girlie movie
1751,5349,super-hero
1751,5378,Lucas
1751,5444,Disney
1751,5602,coen bros
1751,5618,Miyazaki
1751,5620,girlie movie
1751,5639,Japan
1751,5673,Paul Thomas Anderson
1751,5690,Japan
1751,5796,Bond
1751,5872,Bond
1751,5942,girlie movie
1751,5971,Miyazaki
1751,5992,girlie movie
1751,6104,Gilliam
1751,6125,Gilliam
1751,6163,French
1751,6250,Stephen King
1751,6270,Kurosawa
1751,6296,Christopher Guest
1751,6333,super-hero
1751,6350,Miyazaki
1751,6377,Pixar
1751,6440,coen bros
1751,6534,super-hero
1751,6586,teen
1751,6643,Japan
1751,6669,Kurosawa
1751,6773,French
1751,6807,Gilliam
1751,6873,coen bros
1751,6874,Tarantino
1751,6985,French
1751,6993,Woody Allen
1751,7023,Chinese
1751,7090,Chinese
1751,7099,Miyazaki
1751,7167,Australian
1751,7173,girlie movie
1751,7346,teen
1751,7367,coen bros
1751,7373,super-hero
1751,7438,Tarantino
1751,7485,Japan
1751,7925,Kurosawa
1751,8197,French
1751,8529,Speilberg
1751,8607,Japan
1751,8636,super-hero
1751,8961,Pixar
1751,8986,Jerry Lewis
1751,8988,Jerry Lewis
1751,8994,Jerry Lewis
1751,26064,Kurosawa
1751,26662,Miyazaki
1751,26776,Miyazaki
1751,27721,Jeunet
1751,27731,Japan
1751,30793,Tim Burton
1751,30810,Wes Anderson
1751,31079,Japan
1751,32587,super-hero
1751,33493,Lucas
1751,33794,super-hero
1751,36401,Gilliam
1757,866,Exotic Thriller
1757,1179,Dramatic
1757,1911,Family Comedy
1757,2871,Thriller
1757,3752,Comedy
1757,3916,Drama
1757,4262,Mobb Action
1757,4270,action Adventure
1757,4848,psychological Thriller
1757,5679,Horror
1757,6378,adventureous
1757,7147,FANTASY LIFE
1757,32587,Action thriller
1778,2357,faith
1778,2357,love
1778,8740,movielens top pick
1806,7018,language
1806,7152,dark
1806,7152,nudity
1806,36527,slow
1806,37475,slow
1806,40583,confused plot
1806,42734,clever
1806,43560,comedy
1806,43560,kids
1806,43928,stupid
1806,43936,tense
1806,44199,intelligent thriller
1806,44709,heartwarming
1806,48043,disappointing
1806,48043,dreamlike
1806,48043,weak story
1806,51834,chick flick 212
1806,55290,Very Strong Language
1858,608,coen bros
1858,1732,coen bros
1858,3683,coen bros
1858,6873,coen bros
1858,7367,coen bros
1860,34198,Nudity (Full Frontal)
1894,1339,Horror
1894,2294,Adventure
1910,370,Comedy
1910,370,Slapstick crap
1910,480,good for a rainy day if there is nothing on the box
1915,1298,trippy
1915,2116,adventure
1915,2116,fantasy
1915,2313,depressing
1915,2976,good movie
1915,5064,good movie
1915,6870,Great movie
1920,413,stupid
1920,707,excellent for its time
1920,1298,good music
1920,1438,Very interesting
1920,1441,dumb but funny
1920,1590,Scary
1920,1883,Good Romantic Comedies
1920,2313,compassionate
1920,2478,corny
1920,2872,mindblowing
1920,2951,excellent
1920,2953,okay once
1920,3273,Stupid as Hell
1920,3698,exciting
1920,4367,sucky
1920,6373,good
1920,6870,very good
1920,8798,violent
1946,1416,musical
1946,2409,Drama
1946,2423,christmas
1946,51662,action
1946,53953,horror
1967,916,good in it's day
1967,1694,absolutely awsome! Great actor!
1967,2423,funny!
1967,3450,great
1967,46578,funny
1972,50514,father daughter relationship
1972,50514,marriage
1972,50514,weddings
1988,5218,animated
1988,5218,Disney
2000,3105,hhgh
2014,5377,adaptation
2014,5377,comedy
2014,5377,coming of age
2014,5377,growing up
2014,5377,romantic comedy
2014,5377,single men
2024,836,go
2024,837,fgfdg
2024,1025,ytutyki
2024,1091,ghkmghk
2024,1224,adsadzx
2024,1894,vbnbvn
2024,2046,adsad
2024,2384,good
2024,2409,uytiuyi
2024,2423,Tales(4)
2024,3113,sdzd
2030,1,Pixar
2030,47,psychology
2030,48,Disney
2030,356,psychology
2030,364,Disney
2030,588,Disney
2030,593,psychology
2030,594,Disney
2030,595,Disney
2030,596,Disney
2030,616,Disney
2030,709,Disney
2030,783,Disney
2030,1022,Disney
2030,1024,Disney
2030,1025,Disney
2030,1029,Disney
2030,1032,Disney
2030,1033,Disney
2030,1206,psychology
2030,1219,psychology
2030,1282,Disney
2030,1566,Disney
2030,1784,psychology
2030,1907,Disney
2030,1921,psychology
2030,1961,psychology
2030,2018,Disney
2030,2033,Disney
2030,2048,Disney
2030,2078,Disney
2030,2080,Disney
2030,2081,Disney
2030,2085,Disney
2030,2087,Disney
2030,2089,Disney
2030,2090,Disney
2030,2096,Disney
2030,2355,Pixar
2030,2687,Disney
2030,2762,psychology
2030,2959,psychology
2030,3034,Disney
2030,3114,Pixar
2030,3159,Disney
2030,3176,psychology
2030,3535,psychology
2030,3611,Disney
2030,3759,Disney
2030,3775,Disney
2030,3776,Disney
2030,3893,psychology
2030,3949,psychology
2030,3964,Disney
2030,4016,Disney
2030,4226,psychology
2030,4366,Disney
2030,4886,Pixar
2030,4975,psychology
2030,4995,psychology
2030,5444,Disney
2030,5630,psychology
2030,5882,Disney
2030,6377,Pixar
2030,6889,Disney
2030,6987,psychology
2030,7347,psychology
2030,7374,Disney
2030,8950,psychology
2030,8961,Pixar
2030,33437,psychology
2030,45517,Pixar
2039,832,It was melodramatic and kind of dumb
2039,3897,kind of slow
2040,1377,action
2040,1377,batman
2053,110,bullshit history
2053,7318,overrated
2075,1690,Action
2075,1690,Horror
2075,1690,Sci-Fi
2098,413,f
2098,1441,f
2098,2125,f
2098,2423,f
2098,2428,f
2098,2951,f
2098,3450,f
2098,6373,f
2098,8798,f
2102,236,tasse de chocolat
2102,49130,wine and romance
2102,50792,sweet and romantic
2108,380,action
2108,858,Oscar (Best Picture)
2136,8360,animation
2158,2478,comedy
2158,4367,action
2175,350,based on a book
2175,3996,Ang Lee
2175,3996,martial arts
2200,1094,Transgendered
2204,372,Houston
2204,500,Robin Williams
2204,3986,Ahnuld
2204,32587,visually interesting
2204,45722,pirates
2206,3623,mit anna!
2212,519,sci fi
2212,1125,classic comedy
2212,1173,nah
2212,1295,book better
2212,1298,good music
2212,1464,watchable
2212,2117,excellent
2212,2409,unbelievable
2212,3263,Woody Harrelson
2212,3617,teen
2212,3706,trash
2212,3821,trash
2212,3825,trash
2212,4545,trash
2212,4621,immature
2212,5528,mundane
2212,6373,Jim Carrey
2212,6373,poor dialogue
2212,6870,Clint Eastwood
2212,8361,looks over content
2212,8622,Michael Moore
2212,8917,bizarre
2212,8917,funny moments
2212,8984,hoolywood rubbish
2212,35836,funny moments
2218,1199,Trilogy of the Imagination
2218,2968,Gilliam
2218,2968,Trilogy of the Imagination
2218,4467,Trilogy of the Imagination
2218,4911,Gilliam
2218,5909,Takashi Miike
2218,47465,Gilliam
2276,46970,funny
2276,46970,nascar
2276,46970,will farell
2276,47640,beer
2276,47640,guy movie
2315,1090,willem defoe
2315,1207,Gregory Peck
2316,780,alien invasion
2316,780,sci-fi
2346,1,Pixar
2346,110,medieval
2346,316,space
2346,316,time travel
2346,541,Harrison Ford
2346,541,Philip K. Dick
2346,541,sci-fi
2346,858,Marlon Brando
2346,1196,George Lucas
2346,2019,samurai
2346,2571,virtual reality
2346,4993,fantasy
2346,4993,Tolkien
2346,6333,superhero
2346,6365,virtual reality
2346,32587,comic book
2346,45722,Johnny Depp
2346,45722,pirates
2429,358,college
2429,358,racism
2429,562,depressing
2429,562,horrible
2429,4993,boring
2429,4993,pretentious
2429,44195,dark comedy
2429,44195,satire
2435,48043,artistic
2435,48043,photography - simply excellent movie!
2435,56757,disappointing
2455,3551,Nudity (Topless)
2456,1,animation
2456,1,Pixar
2456,17,Jane Austen
2456,36,death penalty
2456,36,Nun
2456,36,prison
2456,36,Sean Penn
2456,36,true story
2456,47,Brad Pitt
2456,47,crime
2456,47,Kevin Spacey
2456,47,serial killer
2456,253,Brad Pitt
2456,253,Kirsten Dunst
2456,253,Tom Cruise
2456,253,vampire
2456,261,Drama
2456,261,Louisa May Alcott
2456,337,Johnny Depp
2456,356,Tom Hanks
2456,380,action
2456,480,action
2456,480,dinosaurs
2456,480,Steven Spielberg
2456,527,drama
2456,527,Holocaust
2456,527,Steven Spielberg
2456,527,true story
2456,527,World War II
2456,527,WWII
2456,589,action
2456,589,sci-fi
2456,593,Anthony Hopkins
2456,593,crime
2456,593,Jodie Foster
2456,648,Action
2456,648,Tom Cruise
2456,750,classic
2456,750,nuclear war
2456,750,Stanley Kubrick
2456,780,action
2456,780,alien invasion
2456,780,aliens
2456,1196,George Lucas
2456,1197,Christopher Guest
2456,1197,fantasy
2456,1197,Quirky
2456,1206,Stanley Kubrick
2456,1207,classic
2456,1207,Gregory Peck
2456,1222,Stanley Kubrick
2456,1222,Vietnam War
2456,1265,Bill Murray
2456,1265,comedy
2456,1265,deja vu
2456,1265,romance
2456,1265,time travel
2456,1288,Christopher Guest
2456,1288,mockumentary
2456,1291,Harrison Ford
2456,1291,Holy Grail
2456,1304,Paul Newman
2456,1304,western
2456,1580,aliens
2456,1580,Tommy Lee Jones
2456,1580,Will Smith
2456,2176,Alfred Hitchcock
2456,2176,Hitchcock
2456,2248,john cusack
2456,2395,quirky
2456,2395,Wes Anderson
2456,2628,fantasy
2456,2628,George Lucas
2456,2628,Lucas
2456,2628,sci-fi
2456,2692,surreal
2456,2692,time travel
2456,2762,Bruce Willis
2456,2762,twist ending
2456,2858,suburbia
2456,2858,surrealism
2456,2959,based on a book
2456,2959,Brad Pitt
2456,2959,Edward Norton
2456,3996,Ang Lee
2456,3996,martial arts
2456,4306,animation
2456,4848,surreal
2456,4973,Paris
2456,4973,romance
2456,4973,whimsical
2456,5446,Australia
2456,5459,Tommy Lee Jones
2456,5459,Will Smith
2456,5992,Julianne Moore
2456,5992,Nicole Kidman
2456,6331,spelling bee
2456,6682,1947
2456,6682,Hinduism
2456,6682,independence
2456,6682,India
2456,6682,Islam
2456,6682,Pakistan
2456,6682,Partition
2456,6682,violence
2456,6787,Deep Throat
2456,6787,journalism
2456,6787,Politics
2456,6874,Quentin Tarantino
2456,6874,Tarantino
2456,6874,Uma Thruman
2456,6953,Sean Penn
2456,7361,memory
